_link,id,tag,date,ocid,initiationType,award_date,buyer_id,buyer_name,tender_id,tender_datePublished,tender_title,tender_procurementMethod,tender_process,tender_mainProcurementCategory,tender_numberOfTenderers,tender_externalReference,tender_allowPreferentialBidder,tender_description,tender_contractType,tender_allowTwoStageBid,tender_value_amount,tender_bidOpening_address_streetAddress,tender_evaluation_generalTechnicalEvaluationAllowed,tender_evaluation_itemWiseTechnicalEvaluationAllowed,tender_awardPeriod_startDate,tender_tenderPeriod_endDate,tender_tenderPeriod_startDate,tender_tenderPeriod_durationInDays,tender_contractPeriod_durationInDays,tender_procuringEntity_id,tender_procuringEntity_name,tender_ documentAvailabilityPeriod_endDate,tender_ documentAvailabilityPeriod_startDate,tender_enquiryPeriod_endDate,tender_enquiryPeriod_startDate,tender_classification_id,tender_classification_scheme,tender_classification_description,tender_value_currency
15.66,ocds-kjhdrl-2017_PWD_15978_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_15978_1,tender,2018-06-12T00:00:00Z,PWD_2000,PWD,2017_PWD_15978_1,2017-04-22T16:15:00Z,C/O War Museum at Dharamshala in Distt. Kangra H.P,limited,Tender,works,3,12259-62,No,"C/O War Museum at Dharamshala in Distt. Kangra H.P Sub Head C/O Boundary wall, gate and path, site development, land scapping and other ornamental work",itemRate,No,9865563,Dharamshala,No,No,2017-05-11T11:30:00Z,2017-05-11T11:00:00Z,2017-04-22T16:15:00Z,120,180,PWD_2000,Executive Engineer,2017-05-11T11:00:00Z,2017-04-22T16:15:00Z,,,,,,
15.67,ocds-kjhdrl-2017_PWD_15938_5-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_15938_5,tender,2019-04-13T00:00:00Z,PWD_2000,PWD,2017_PWD_15938_5,2017-04-20T15:30:00Z,Annual maintenance of PMGSY roads for the year 2017-18 in respect of HP PWD Division Dharamshala Distt. Kangra H.P,limited,Tender,works,2,83-86,No,SUB HEAD Periodic maintenance of (i) Link road from Baroi Chowk to Suvidha complex to Chamunda Mata temple Km 0/00 to to 0/575 (ii) Link road to village Tangroti Km 0/00 to 0/500 (iii) Link road from Bagiara to Kand Km 1/00 to 1/880),itemRate,No,1695087,Dharamshala,No,No,2017-05-08T11:30:00Z,2017-05-08T11:00:00Z,2017-04-20T15:30:00Z,120,365,PWD_2000,Executive Engineer,2017-05-08T11:00:00Z,2017-04-20T15:30:00Z,,,,,,
15.68,ocds-kjhdrl-2017_PWD_16157_3-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16157_3,tender,2018-05-18T00:00:00Z,PWD_2000,PWD,2017_PWD_16157_3,2017-05-11T10:00:00Z,C/O link road Har to Janiankar km. 0/0 to 1/825 (SH- P/L Bituminous Concrete in km. 0/0 to 1/825 under PMGSY financial incentive),limited,Tender,works,2,1159-1208 dated 29-04-2017,No,C/O link road Har to Janiankar km. 0/0 to 1/825 (SH- P/L Bituminous Concrete in km. 0/0 to 1/825 under PMGSY financial incentive),itemRate,No,1211399,"Executive Engineer, HP.PWD., Division, Kangra",No,No,2017-06-05T11:30:00Z,2017-06-05T11:00:00Z,2017-05-11T10:00:00Z,120,30,PWD_2000,"Executive Engineer, HP.PWD., Division, Kangra",2017-06-05T11:00:00Z,2017-05-11T10:00:00Z,,,,,,
15.69,ocds-kjhdrl-2017_PWD_16155_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16155_1,tender,2018-05-05T00:00:00Z,PWD_2000,PWD,2017_PWD_16155_1,2017-05-04T15:30:00Z,Construction of Jandrayan Manal Dochi Kolwa Sanag Bhutmarhi road upto Barag Bridge km 0/0 to 6/645,limited,Tender,works,5,12256-70,No,"5/7 mtr. Formation cutting from km. 0/0 to 6/645, Cross drainage works, Road side parapets, Unlined drain, Essential Kharanja Soling, 4.00 mtr span culvert i/c C/O dumping site)(RIDFXXII).",itemRate,No,21118647,"Executive Engineer, HPPWD Division Sangrah",No,No,2017-05-26T11:30:00Z,2017-05-25T17:00:00Z,2017-05-04T17:00:00Z,90,730,PWD_2000,"Executive Engineer, HPPWD Division Sangrah",2017-05-25T17:00:00Z,2017-05-04T17:00:00Z,,,,,,
15.70,ocds-kjhdrl-2017_PWD_16048_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16048_1,tender,2019-05-08T00:00:00Z,PWD_2000,PWD,2017_PWD_16048_1,2017-04-26T17:00:00Z,Construction of Police Station building at Paonta Sahib distt. Sirmour H.P SH Providng EI thereof,limited,Tender,works,2,PW-ED-AB- Tender-2017-18-107-112 Dated-18-04-2017,No,Construction of Police Station building at Paonta Sahib distt. Sirmour H.P SH Providng EI thereof,itemRate,No,1930558,Kusumpti Shimla-9,No,No,2017-05-22T11:30:00Z,2017-05-20T17:00:00Z,2017-04-26T17:30:00Z,180,360,PWD_2000,EE Electrical,2017-05-20T17:00:00Z,2017-04-26T17:30:00Z,,,,,,
15.71,ocds-kjhdrl-2017_PWD_16157_6-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16157_6,tender,2018-05-19T00:00:00Z,PWD_2000,PWD,2017_PWD_16157_6,2017-05-11T10:00:00Z,C/O Daulatpur to Kulthi road km. 0/0 to 5/080 (SH- P/L Bituminous Concrete in km. 2/0 to 4/0 under PMGSY financial incentive),limited,Tender,works,2,1159-1208 dated 29-04-2017,No,C/O Daulatpur to Kulthi road km. 0/0 to 5/080 (SH- P/L Bituminous Concrete in km. 2/0 to 4/0 under PMGSY financial incentive),itemRate,No,1370528,"Executive Engineer, HP.PWD., Division, Kangra",No,No,2017-06-05T11:30:00Z,2017-06-05T11:00:00Z,2017-05-11T10:00:00Z,120,30,PWD_2000,"Executive Engineer, HP.PWD., Division, Kangra",2017-06-05T11:00:00Z,2017-05-11T10:00:00Z,,,,,,
15.72,ocds-kjhdrl-2017_PWD_16159_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16159_1,tender,2018-05-16T00:00:00Z,PWD_2000,PWD,2017_PWD_16159_1,2017-05-03T14:00:00Z,Restoration of rain damages due to digging of tranches for laying OFC on CMM road.,limited,Tender,works,5,PW-BLP1-e-proc/16-24772-815 dt 27/3/17,No,Restoration of rain damages due to digging of tranches for laying OFC on CMM road.,itemRate,No,22779982,"Division No. 1 HP.PWD, Bilaspur.",No,No,2017-05-15T11:00:00Z,2017-05-15T10:30:00Z,2017-05-03T14:00:00Z,120,180,PWD_2000,Executive Engineer,2017-05-15T10:30:00Z,2017-05-03T14:00:00Z,,,,,,
15.73,ocds-kjhdrl-2017_PWD_16243_2-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16243_2,tender,2018-12-04T00:00:00Z,PWD_2000,PWD,2017_PWD_16243_2,2017-05-09T09:55:00Z,Construction of Additional Accommodation to College Hostel near I.T.I. Chamba Construction of Warden Residence sub head Building portion Site Development including W.S. and S.I.,limited,Tender,works,6,No.PWC-WA-II/Cont/-16- 879978 dated 19.4.2017r,No,Construction of Additional Accommodation to College Hostel near I.T.I. Chamba Construction of Warden Residence sub head Building portion Site Development including W.S. and S.I.,itemRate,No,942059,Executive Engineer Chamba Division HPPWD Chamba,No,No,2017-05-30T11:30:00Z,2017-05-30T11:00:00Z,2017-05-09T10:00:00Z,120,270,PWD_2000,Chamba,2017-05-30T11:00:00Z,2017-05-09T10:00:00Z,2017-05-15T17:00:00Z,2017-05-09T10:00:00Z,,,,
15.74,ocds-kjhdrl-2017_PWD_16358_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16358_1,tender,2018-12-17T00:00:00Z,PWD_2000,PWD,2017_PWD_16358_1,2017-05-15T17:00:00Z,"Annual Maintenance Plan for the year 2017-18 for Rural road on link road to Mayoth Km. 0/0 to 6/930 (SH-Providing and laying, 20mm thick premix carpet, Seal Coat Type-B) in Km. 0/0 to 3/0 (Under PMGSY) (Package No. HP01-62).",limited,Tender,works,3,PW-NBT/CB/Tender/2017/383-89 dt 17.04.2017,No,"Annual Maintenance Plan for the year 2017-18 for Rural road on link road to Mayoth Km. 0/0 to 6/930 (SH-Providing and laying, 20mm thick premix carpet, Seal Coat Type-B) in Km. 0/0 to 3/0 (Under PMGSY) (Package No. HP01-62).",itemRate,No,1740908,EE Bilaspur Division No. 2 HPPWD Bilaspur,No,No,2017-05-22T11:30:00Z,2017-05-22T10:30:00Z,2017-05-15T17:00:00Z,90,90,PWD_2000,EE Bilaspur Division No. 2 HPPWD Bilaspur,2017-05-22T10:30:00Z,2017-05-15T17:00:00Z,,,,,,INR
15.75,ocds-kjhdrl-2017_PWD_16439_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16439_1,tender,2019-02-25T00:00:00Z,PWD_2000,PWD,2017_PWD_16439_1,2017-05-18T16:25:00Z,AMP for the year 2017-18 on Sohar Jabalyana road.,limited,Tender,works,4,PW-BLP1-E-PROC./17-644-80 DT 17/4/17,No,AMP for the year 2017-18 on Sohar Jabalyana road,itemRate,No,1208079,"Division No.1, HPPWD Bilaspur.",No,No,2017-05-25T11:00:00Z,2017-05-25T10:30:00Z,2017-05-18T16:25:00Z,120,30,PWD_2000,Executive Engineer,2017-05-25T10:30:00Z,2017-05-18T16:25:00Z,,,,,,
15.76,ocds-kjhdrl-2017_PWD_16326_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16326_1,tender,2018-01-16T00:00:00Z,PWD_2000,PWD,2017_PWD_16326_1,2017-05-11T17:00:00Z,Periodical maintenance of Darwar Garli (Pipli Marhi) road Km 0/0 to 11/0 (VR0063) (Under PMGSY) road Under Additional maintenance plan for the year 2017-18,limited,Tender,works,5,Periodical maintenance of Darwar Garli,No,Providing and laying built up spray frout bituminous concrete in Km 7/0 to 9/0,itemRate,No,1282379,Dharampur,No,No,2017-05-17T11:30:00Z,2017-05-17T11:00:00Z,2017-05-11T17:30:00Z,120,60,PWD_2000,Executive Engineer,2017-05-17T11:00:00Z,2017-05-11T17:30:00Z,,,,,,INR
15.77,ocds-kjhdrl-2017_PWD_16464_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16464_1,tender,2019-05-21T00:00:00Z,PWD_2000,PWD,2017_PWD_16464_1,2017-05-20T18:00:00Z,GSSSDahad,limited,Tender,works,5,GSSSDahad,No,Building Portion,itemRate,No,1914811,Ghumarwin Division,No,No,2017-06-12T11:00:00Z,2017-06-12T10:00:00Z,2017-05-20T18:00:00Z,120,365,PWD_2000,Executive Engineer,2017-06-12T10:00:00Z,2017-05-20T18:00:00Z,2017-06-12T10:00:00Z,2017-05-20T18:00:00Z,,,,
15.78,ocds-kjhdrl-2017_PWD_16596_2-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16596_2,tender,2018-04-28T00:00:00Z,PWD_2000,PWD,2017_PWD_16596_2,2017-05-29T17:00:00Z,Construction of link road to Jamnighat Jheel Banka Bara to Dhaunwala road km. 0/0 to 5/020.,limited,Tender,works,7,PWP/CB/tender/017-993-1092 dt. 19-5-17,No,SH Providing and laying Grading 1 at RD 0/0 to 1/500.(Under SCSP).,itemRate,No,631674,EE PWD Paonta Sahib,No,No,2017-06-19T11:30:00Z,2017-06-17T17:00:00Z,2017-05-29T17:30:00Z,90,60,PWD_2000,EE PWD Paonta Sahib,2017-06-17T17:00:00Z,2017-05-29T17:10:00Z,,,,,,INR
15.79,ocds-kjhdrl-2017_PWD_16666_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16666_1,tender,2018-12-18T00:00:00Z,PWD_2000,PWD,2017_PWD_16666_1,2017-06-01T17:45:00Z,"Annual Maintenance plan for Rural road(VR and MRL) on (i) Noa to Rajpura Km. 0/0 to 0/800 (HP0101VR0062) (ii) Rajpura to Chilla Km. 2/0 to 3/0 (HP0101VR0065) (SH- Providing and laying 20mm thick premix carpet and Seal coat Type-B, Cold mix Bitumen).",limited,Tender,works,3,PW-NBT/CB/Tender/2016/1332-38 dt 05.05.2017,No,"Annual Maintenance plan for Rural road(VR and MRL) on (i) Noa to Rajpura Km. 0/0 to 0/800 (HP0101VR0062) (ii) Rajpura to Chilla Km. 2/0 to 3/0 (HP0101VR0065) (SH- Providing and laying 20mm thick premix carpet and Seal coat Type-B, Cold mix Bitumen).",itemRate,No,1055628,EE Bilaspur Division No. 2 HPPWD Bilaspur,No,No,2017-06-12T11:30:00Z,2017-06-12T10:30:00Z,2017-06-01T17:45:00Z,90,180,PWD_2000,EE Bilaspur Division No. 2 HPPWD Bilaspur,2017-06-12T10:30:00Z,2017-06-01T17:45:00Z,,,,,,
15.80,ocds-kjhdrl-2017_PWD_16689_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16689_1,tender,2018-07-18T00:00:00Z,PWD_2000,PWD,2017_PWD_16689_1,2017-06-03T12:30:00Z,Construction of Government Senior Secondary School building at Okhroo District Shimla H.P.,limited,Tender,works,2,PW-SRDD-CB-CTR / 2017-18 2180-2230 Dt 16.5.17,No,"SH. Construction of building portion, WS and SI, Rain harvesting tank and Septic tank",itemRate,No,14195132,SE 4th Circle Shimla,No,No,2017-06-28T11:00:00Z,2017-06-27T17:00:00Z,2017-06-03T12:30:00Z,120,540,PWD_2000,EE Dhami,2017-06-27T17:00:00Z,2017-06-03T12:30:00Z,,,,,,
15.81,ocds-kjhdrl-2017_PWD_16791_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16791_1,tender,2019-04-09T00:00:00Z,PWD_2000,PWD,2017_PWD_16791_1,2017-06-08T17:00:00Z,"Construction of Dungaghat killa Klanch road Km. 0/0 to 5/0 (SH C/O 900mm dia RCC Hume pipe culverts along with wing walls at RD 1/953, 2/293, 2/405 and 2/525).",limited,Tender,works,2,SCSP,No,"Construction of Dungaghat killa Klanch road Km. 0/0 to 5/0 (SH C/O 900mm dia RCC Hume pipe culverts along with wing walls at RD 1/953, 2/293, 2/405 and 2/525).",itemRate,No,473174,Rajgarh Division HPPWD Rajgarh,No,No,2017-06-16T11:00:00Z,2017-06-16T10:30:00Z,2017-06-09T10:00:00Z,90,90,PWD_2000,Executive Engineer,2017-06-16T10:30:00Z,2017-06-08T17:00:00Z,,,,,,
15.82,ocds-kjhdrl-2017_PWD_16829_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16829_1,tender,2019-04-11T00:00:00Z,PWD_2000,PWD,2017_PWD_16829_1,2017-06-14T10:00:00Z,Construction of Bholan ka Talu via Kangreri road km. 0/0 to 4/750,limited,Tender,works,5,pwf/cb/tender/2017/-11244-94 dated 26.05.17,No,Construction of cement concrete pavement in km.3/895 to 4/645) Length 750mtr. (UNDER MUKHYA MANTRI GRAMIN SADAK YOJNA,itemRate,No,1898437,O/O EE PWD Division Fatehpur,No,No,2017-07-04T11:00:00Z,2017-07-03T17:00:00Z,2017-06-14T10:30:00Z,120,90,PWD_2000,EE PWD Division Fatehpur,2017-07-03T17:00:00Z,2017-06-14T10:00:00Z,,,,,,INR
15.83,ocds-kjhdrl-2017_PWD_16924_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16924_1,tender,2017-10-06T00:00:00Z,PWD_2000,PWD,2017_PWD_16924_1,2017-06-21T10:30:00Z,Construction of Car Parking at Kala Kendra at District Kullu HP SH Providing EI therein,limited,Tender,works,5,PW/MED/TA /NIT/ e-notice/17-18-1142-46 dt 26.05.17,No,Construction of Car Parking at Kala Kendra at District Kullu HP SH Providing EI therein,itemRate,No,1340735,"Electrical Division, HPPWD Mandi",No,No,2017-07-03T11:30:00Z,2017-07-03T10:00:00Z,2017-06-21T10:30:00Z,120,365,PWD_2000,Executive Engineer Electrical Division HPPWD Mandi,2017-07-03T10:00:00Z,2017-06-21T10:30:00Z,,,,,,
15.84,ocds-kjhdrl-2017_PWD_16950_2-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16950_2,tender,2017-08-04T00:00:00Z,PWD_2000,PWD,2017_PWD_16950_2,2017-06-21T18:00:00Z,Construction of Administration Block building of Govt. Pharmacy College at Nagrota Bagwan in Distt. Kangra (HP) (SH- Providing internal E.I. therein),limited,Tender,works,11,"Elect. Division, HPPWD Palampur",No,Construction of Administration Block building of Govt. Pharmacy College at Nagrota Bagwan in Distt. Kangra (HP) (SH- Providing internal E.I. therein),itemRate,No,2938649,Palampur,No,No,2017-07-13T11:30:00Z,2017-07-12T17:00:00Z,2017-06-21T18:00:00Z,120,730,PWD_2000,Executive Engineer,2017-07-12T17:00:00Z,2017-06-21T18:00:00Z,,,,,,
15.85,ocds-kjhdrl-2017_PWD_16969_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_16969_1,tender,2017-09-23T00:00:00Z,PWD_2000,PWD,2017_PWD_16969_1,2017-06-23T16:00:00Z,Maintenance of Kheel ka Mour road Subathu road in km 0/0 to 6/750,limited,Tender,works,6,No/PW/Ksli/Tender A 9/2016 17 2607 57 dt 6/6/17,No,Maintenance of kheel ka Mour to Subathu road in under post 5 year PMGSY incentives SH P/L renewal coat by Providing premix carpet I/C seal coat in km 1/0 to 5/300,itemRate,No,2998008,kasauli,No,No,2017-07-15T11:00:00Z,2017-07-13T17:00:00Z,2017-06-23T16:30:00Z,90,90,PWD_2000,e,2017-07-13T17:00:00Z,2017-06-23T16:30:00Z,,,,,,
15.86,ocds-kjhdrl-2017_PWD_17111_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17111_1,tender,2018-12-04T00:00:00Z,PWD_2000,PWD,2017_PWD_17111_1,2017-07-06T10:00:00Z,C/O Govt. Degree College at Jaisinghpur,limited,Tender,works,2,C/O Govt. Degree College at Jaisinghpur,No,"C/O Govt. Degree College at Jaisinghpur, Distt. Kangra (HP) SH- C/O Canteen building",itemRate,No,3124847,HP.PWD Division Jaisinghpur,No,No,2017-07-17T11:30:00Z,2017-07-17T11:00:00Z,2017-07-06T10:00:00Z,120,365,PWD_2000,Executive Engineer,2017-07-17T11:00:00Z,2017-07-06T10:00:00Z,,,,,,
15.87,ocds-kjhdrl-2017_PWD_17124_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17124_1,tender,2019-04-25T00:00:00Z,PWD_2000,PWD,2017_PWD_17124_1,2017-07-05T09:00:00Z,C/O Sanskriti Sadan at Motipur Mandi Distt.mandi HP,limited,Tender,works,2,TENDER-10589-635 SANSKRIT SADAN AT MOTIPUR,No,Construction of building portion with WS AND SI,Fixed-rate,No,86271944,EE MANDI DIVISION NO 2 HPPWD MANDI,No,No,2017-07-26T11:30:00Z,2017-07-26T10:30:00Z,2017-07-05T09:00:00Z,90,730,PWD_2000,EE MANDI DIVISION NO 2 HPPWD MANDI,2017-07-26T10:30:00Z,2017-07-05T09:00:00Z,,,,,,
15.88,ocds-kjhdrl-2017_PWD_17109_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17109_1,tender,2019-04-25T00:00:00Z,PWD_2000,PWD,2017_PWD_17109_1,2017-07-06T17:00:00Z,Providing 1No.320KVA DG set in block-B at IGMC Shimla,limited,Tender,works,4,PW.ED.II.Tender/17-18-1807-08 dated 27.06.2017,No,Providing DG set,itemRate,No,3767671,Elect.Divn No.II,No,No,2017-07-27T11:30:00Z,2017-07-26T17:00:00Z,2017-07-06T17:30:00Z,120,90,PWD_2000,XEN Elect.Divn No.II,2017-07-26T17:00:00Z,2017-07-06T17:30:00Z,,,,,,
15.89,ocds-kjhdrl-2017_PWD_17245_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17245_1,tender,2019-04-12T00:00:00Z,PWD_2000,PWD,2017_PWD_17245_1,2017-07-14T17:00:00Z,M/T of Chobin Sansai road Km 0/0 to 12/405,limited,Tender,works,3,PWD-BD-Tender-2017-18-3909-40,No,Providing and laying CC Pavement at Km 11/055 to 11/555 in M-20 Cement Concrete Grade,itemRate,No,876741,E.E. HPPWD Division Baijh,No,No,2017-08-02T11:00:00Z,2017-08-02T10:30:00Z,2017-07-14T18:00:00Z,90,90,PWD_2000,Executive Engineer HPPWD Division Baijh,2017-08-02T10:30:00Z,2017-07-14T17:30:00Z,,,,,,
15.90,ocds-kjhdrl-2017_PWD_17243_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17243_1,tender,2019-04-09T00:00:00Z,PWD_2000,PWD,2017_PWD_17243_1,2017-07-14T17:00:00Z,Periodic Maintenance of Link road to Nohra to Bahi Khas (DRRP NO. HP0403VR0068) (PMGSY Phase-III Package No. HP-04-84) (Incentive AMP 2017-18,limited,Tender,works,3,PWD-BD-Tender-2017-18-3909-40,No,Providing and Laying Built up spray grout single layer tack coat and 25 mm thick bituminous concrete with paver finisher in km. 0/0 to 3/0).,itemRate,No,1964224,E.E. HPPWD Division Baijh,No,No,2017-08-02T11:00:00Z,2017-08-02T10:30:00Z,2017-07-14T18:00:00Z,90,60,PWD_2000,Executive Engineer HPPWD Division Baijh,2017-08-02T10:30:00Z,2017-07-14T17:30:00Z,,,,,,INR
15.91,ocds-kjhdrl-2017_PWD_17167_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17167_1,tender,2019-04-19T00:00:00Z,PWD_2000,PWD,2017_PWD_17167_1,2017-07-08T10:00:00Z,"C/O Type-IV Qtr. 3 No. at Matani Distt. Hamirpur SH C/O building portion including water supply and sanitary installation rain water harvesting system, septic tank, site development, boundary wall and Solar water Heating System",limited,Tender,works,3,C/O Type-IV Qtr. 3 No. at Matani Distt. Hamirpur,No,"C/O Type-IV Qtr. 3 No. at Matani Distt. Hamirpur SH C/O building portion including water supply and sanitary installation rain water harvesting system, septic tank, site development, boundary wall and Solar water Heating System",itemRate,No,6781545,Hamirpur,No,No,2017-07-17T15:00:00Z,2017-07-17T10:30:00Z,2017-07-08T10:00:00Z,120,365,PWD_2000,Executive Engineer,2017-07-17T10:30:00Z,2017-07-08T10:00:00Z,,,,,,
15.92,ocds-kjhdrl-2017_PWD_17323_3-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17323_3,tender,2019-04-16T00:00:00Z,PWD_2000,PWD,2017_PWD_17323_3,2017-07-19T12:00:00Z,Strengthening of Bagiara road in District Kangra (HP) under SCSP,limited,Tender,works,2,3487-90,No,Strengthening of Bagiara road in District Kangra (HP) under SCSP SUB HEAD Construction of Cement concrete pavement in km 0/254 to 0/600),itemRate,No,542081,Dharamshala,No,No,2017-08-08T11:30:00Z,2017-08-08T11:00:00Z,2017-07-19T12:00:00Z,120,90,PWD_2000,Executive Engineer,2017-08-08T11:00:00Z,2017-07-19T12:00:00Z,,,,,,INR
15.93,ocds-kjhdrl-2017_PWD_17255_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17255_1,tender,2018-04-23T00:00:00Z,PWD_2000,PWD,2017_PWD_17255_1,2017-07-19T10:00:00Z,Repair and Maintenance of NH-205 (Old NH-21) Chandigarh Mandi Manali road Km. 82/0 to 127/0 (SH- Repair of Pot holes/re-surfacing of damaged reaches bt Tack coat and bituminous concrete).,limited,Tender,works,3,PW-NBT/CB/Tender/2017/3732-37 dt 19.06.2017,No,Repair and Maintenance of NH-205 (Old NH-21) Chandigarh Mandi Manali road Km. 82/0 to 127/0 (SH- Repair of Pot holes/re-surfacing of damaged reaches bt Tack coat and bituminous concrete).,itemRate,No,9449982,EE Bilaspur Division No. 2 HPPWD Bilaspur,No,No,2017-08-02T11:30:00Z,2017-08-02T10:30:00Z,2017-07-19T10:00:00Z,90,90,PWD_2000,EE Bilaspur Division No. 2 HPPWD Bilaspur,2017-08-02T10:30:00Z,2017-07-19T10:00:00Z,,,,,,
15.94,ocds-kjhdrl-2017_PWD_17350_10-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17350_10,tender,2018-05-05T00:00:00Z,PWD_2000,PWD,2017_PWD_17350_10,2017-07-20T14:00:00Z,C/O PHC Building at Jarag,limited,Tender,works,2,2097-2146,No,C/O R/Wall in back side of existing PHC Building at Jarag,itemRate,No,165971,"Executive Engineer, HPPWD Division Sangrah",No,No,2017-08-10T11:30:00Z,2017-08-09T12:00:00Z,2017-07-20T14:00:00Z,90,60,PWD_2000,"Executive Engineer, HPPWD Division Sangrah",2017-08-09T12:00:00Z,2017-07-20T14:00:00Z,,,,,,
15.95,ocds-kjhdrl-2017_PWD_17377_8-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17377_8,tender,2018-04-23T00:00:00Z,PWD_2000,PWD,2017_PWD_17377_8,2017-07-21T17:00:00Z,"Construction of 3 Rooms, Lab and Hall in First Floor of Veterinary Polyclinic at Nahan",limited,Tender,works,8,NAHAN-2631-2730,No,"Construction of Building Portion, Water Supply and Sanitation Installation etc.",itemRate,No,1491311,HPPWD Division Nahan,No,No,2017-07-29T11:00:00Z,2017-07-29T10:00:00Z,2017-07-21T17:00:00Z,120,180,PWD_2000,Executive Engineer,2017-07-29T10:00:00Z,2017-07-21T17:00:00Z,,,,,,INR
15.96,ocds-kjhdrl-2017_PWD_17450_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17450_1,tender,2018-12-05T00:00:00Z,PWD_2000,PWD,2017_PWD_17450_1,2017-07-29T14:00:00Z,Construction of Bridge over Bhiral Khad Upper Bag in G.P.Dehan,limited,Tender,works,6,4647-707 dt. 24.5.2017,No,Construction of 10.00 Mtrs span RCC slab culvert at RD 0/070 along-with approaches,itemRate,No,1812251,Palampur,No,No,2017-08-18T11:30:00Z,2017-08-18T11:00:00Z,2017-07-29T14:00:00Z,120,180,PWD_2000,E E Palampur Division,2017-08-18T11:00:00Z,2017-07-29T14:00:00Z,,,,,,
15.97,ocds-kjhdrl-2017_PWD_17504_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2017_PWD_17504_1,tender,2019-05-08T00:00:00Z,PWD_2000,PWD,2017_PWD_17504_1,2017-08-05T17:00:00Z,Providing 180 KVA DG Set in Civil Hospital at Paonta Sahib in Distt.Sirmour H.P.,limited,Tender,works,1,PW-ED-AB-Tender-2016-17 -1434-39 Dated-24-07-2017,No,Providing 180 KVA DG Set in Civil Hospital at Paonta Sahib in Distt.Sirmour H.P.,itemRate,No,1826799,Kusumpti shimla-9,No,No,2017-09-04T11:30:00Z,2017-09-04T11:00:00Z,2017-08-05T17:30:00Z,90,90,PWD_2000,EE Electrical,2017-09-04T11:00:00Z,2017-08-05T17:30:00Z,,,3.8,SDGTarget,"Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",
